location_id;region_id;type_id;is_buy_order;has_gone;scanDate;amount;high;low;avg;orderNum;iskValue
60003760;10000002;81896;0;0;2025-07-29;11;15690000.00;15690000.00;14382500.00;7;172590000
60003760;10000002;81948;0;0;2025-07-29;1;121200000.00;121200000.00;121200000.00;1;121200000
60003760;10000002;82016;1;0;2025-07-29;78;461.40;461.40;461.40;1;35989
60003760;10000002;82018;1;0;2025-07-29;1;2.02;2.02;2.02;1;2
60003760;10000002;82063;0;0;2025-07-29;1;14990000.00;14990000.00;14990000.00;1;14990000
60003760;10000002;82174;0;0;2025-07-29;3;14000000.00;12990000.00;10247500.00;3;40990000
60003760;10000002;82174;1;0;2025-07-29;7;3004000.00;3001000.00;2335111.11;5;21016000
60003760;10000002;82175;0;0;2025-07-29;3;15000000.00;14990000.00;11247500.00;3;44990000
60003760;10000002;82175;1;0;2025-07-29;2;5500000.00;5201000.00;3567000.00;2;10701000
60003760;10000002;82180;0;0;2025-07-29;1;10850000.00;10850000.00;10850000.00;1;10850000
60003760;10000002;82180;1;0;2025-07-29;5;2501000.00;2500000.00;1562750.00;3;12502000
60003760;10000002;82184;0;0;2025-07-29;5;19570000.00;11980000.00;11253333.33;3;67520000
60003760;10000002;82184;1;0;2025-07-29;3;4001000.00;4001000.00;4001000.00;1;12003000
60003760;10000002;82300;0;0;2025-07-29;2698641;514.50;490.00;476.14;9;1324363548
60003760;10000002;82301;0;0;2025-07-29;2527644;532.10;500.00;466.48;4;1270082591
60003760;10000002;82302;0;0;2025-07-29;49799;557.00;557.00;557.00;1;27738043
60003760;10000002;82303;0;0;2025-07-29;17917;650.00;650.00;650.00;1;11646050
60003760;10000002;82308;0;0;2025-07-29;99;1853.00;1853.00;1853.00;1;183447
60003760;10000002;82311;0;0;2025-07-29;1000;550.00;550.00;550.00;1;550000
60003760;10000002;82313;0;0;2025-07-29;195321;1862.00;1700.00;1435.43;2;338619822
60003760;10000002;82340;1;0;2025-07-29;21;53000.00;53000.00;29289.47;3;1113000
60003760;10000002;82342;1;0;2025-07-29;3;22020.00;22020.00;13212.00;2;66060
60003760;10000002;82343;1;0;2025-07-29;1;31000.00;31000.00;31000.00;1;31000
60003760;10000002;82344;1;0;2025-07-29;2;600000.00;600000.00;400000.00;2;1200000
60003760;10000002;82345;1;0;2025-07-29;1;76030.00;76030.00;76030.00;1;76030
60003760;10000002;82346;1;0;2025-07-29;36;40010.00;40010.00;36009.00;5;1440360
60003760;10000002;82347;1;0;2025-07-29;1;103400.00;103400.00;103400.00;1;103400
60003760;10000002;82348;1;0;2025-07-29;1;109000.00;109000.00;109000.00;1;109000
60003760;10000002;82349;1;0;2025-07-29;7;51210.00;51210.00;44808.75;3;358470
60003760;10000002;82350;1;0;2025-07-29;2;115700.00;115700.00;77133.33;2;231400
60003760;10000002;82351;1;0;2025-07-29;35;11070.00;11070.00;10471.62;6;387450
60003760;10000002;82352;1;0;2025-07-29;7;52150.00;52150.00;52150.00;1;365050
60003760;10000002;82353;1;0;2025-07-29;12;12000.00;12000.00;11076.92;3;144000
60003760;10000002;82355;1;0;2025-07-29;4;55770.00;55770.00;37180.00;2;223080
60003760;10000002;82356;1;0;2025-07-29;20;185000.00;185000.00;123333.33;9;3700000
60003760;10000002;82358;1;0;2025-07-29;1;10580.00;10580.00;10580.00;1;10580
60003760;10000002;82359;1;0;2025-07-29;2;36900.00;36900.00;24600.00;2;73800
60003760;10000002;82360;1;0;2025-07-29;2;86520.00;86520.00;57680.00;2;173040
60003760;10000002;82362;1;0;2025-07-29;1;155400.00;155400.00;155400.00;1;155400
60003760;10000002;82363;0;0;2025-07-29;10;490000.00;490000.00;408333.33;4;4900000
60003760;10000002;82363;1;0;2025-07-29;4;10000.00;6000.00;5600.00;3;28000
60003760;10000002;82364;1;0;2025-07-29;4;77280.00;77280.00;51520.00;2;309120
60003760;10000002;82365;1;0;2025-07-29;50;111700.00;111700.00;107403.85;11;5585000
60003760;10000002;82366;0;0;2025-07-29;2;80000.00;80000.00;80000.00;1;160000
60003760;10000002;82366;1;0;2025-07-29;39;56090.00;56090.00;53353.90;7;2187510
60003760;10000002;82367;1;0;2025-07-29;10;2300.00;2300.00;2090.91;4;23000
60003760;10000002;82368;1;0;2025-07-29;2;550000.00;550000.00;550000.00;1;1100000
60003760;10000002;82369;1;0;2025-07-29;2;220000.00;220000.00;146666.67;2;440000
60003760;10000002;82370;0;0;2025-07-29;2;400000.00;400000.00;400000.00;1;800000
60003760;10000002;82370;1;0;2025-07-29;3;202100.00;202100.00;121260.00;2;606300
60003760;10000002;82371;1;0;2025-07-29;2;97300.00;97300.00;64866.67;2;194600
60003760;10000002;82372;1;0;2025-07-29;3;102200.00;102200.00;102200.00;1;306600
60003760;10000002;82374;1;0;2025-07-29;44;57870.00;57870.00;55353.91;9;2546280
60003760;10000002;82375;1;0;2025-07-29;16;2022.00;2021.00;1540.29;5;32346
60003760;10000002;82377;1;0;2025-07-29;2;130200.00;130200.00;130200.00;1;260400
60003760;10000002;82378;1;0;2025-07-29;4;63360.00;63340.00;36197.14;2;253380
60003760;10000002;82379;1;0;2025-07-29;30;40000.00;40000.00;37500.00;11;1200000
60003760;10000002;82380;1;0;2025-07-29;25;133600.00;133500.00;123677.78;10;3339300
60003760;10000002;82384;1;0;2025-07-29;4;93000.00;93000.00;74400.00;3;372000
60003760;10000002;82385;1;0;2025-07-29;5;15080.00;15080.00;10771.43;3;75400
60003760;10000002;82386;1;0;2025-07-29;3;26000.00;26000.00;19500.00;2;78000
60003760;10000002;82387;1;0;2025-07-29;12;31870.00;31870.00;17383.64;2;382440
60003760;10000002;82388;0;0;2025-07-29;1;999000.00;999000.00;999000.00;1;999000
60003760;10000002;82388;1;0;2025-07-29;5;6000.00;6000.00;6000.00;1;30000
60003760;10000002;82390;1;0;2025-07-29;1;150400.00;150400.00;150400.00;1;150400
60003760;10000002;82391;0;0;2025-07-29;3;94000.00;94000.00;94000.00;1;282000
60003760;10000002;82391;1;0;2025-07-29;10;26000.00;26000.00;23636.36;4;260000
60003760;10000002;82393;0;0;2025-07-29;1;1038000.00;1038000.00;1038000.00;1;1038000
60003760;10000002;82393;1;0;2025-07-29;1;400000.00;400000.00;400000.00;1;400000
60003760;10000002;82394;0;0;2025-07-29;1;287900.00;287900.00;287900.00;1;287900
60003760;10000002;82394;1;0;2025-07-29;49;102600.00;102600.00;94856.60;7;5027400
60003760;10000002;82395;1;0;2025-07-29;8;800000.00;800000.00;426666.67;2;6400000
60003760;10000002;82397;0;0;2025-07-29;2;1195000.00;1195000.00;1195000.00;1;2390000
60003760;10000002;82398;1;0;2025-07-29;1;56200.00;56200.00;56200.00;1;56200
60003760;10000002;82432;1;0;2025-07-29;6;705400.00;705400.00;470266.67;4;4232400
60003760;10000002;82433;1;0;2025-07-29;8;300000.00;300000.00;300000.00;1;2400000
60003760;10000002;82434;1;0;2025-07-29;6;100000.00;100000.00;54545.45;2;600000
60003760;10000002;82435;1;0;2025-07-29;6;250000.00;250000.00;187500.00;2;1500000
60003760;10000002;82436;0;0;2025-07-29;1;10880000.00;10880000.00;10880000.00;1;10880000
60003760;10000002;82436;1;0;2025-07-29;4;8505000.00;8505000.00;4860000.00;2;34020000
60003760;10000002;82437;0;0;2025-07-29;2;9195000.00;8999000.00;6064666.67;2;18194000
60003760;10000002;82437;1;0;2025-07-29;2;651500.00;651500.00;651500.00;1;1303000
60003760;10000002;82438;1;0;2025-07-29;3;2052000.00;2052000.00;2052000.00;1;6156000
60003760;10000002;82439;0;0;2025-07-29;1;3990000.00;3990000.00;3990000.00;1;3990000
60003760;10000002;82439;1;0;2025-07-29;4;322100.00;322100.00;322100.00;1;1288400
60003760;10000002;82440;0;0;2025-07-29;1;4498000.00;4498000.00;4498000.00;1;4498000
60003760;10000002;82440;1;0;2025-07-29;12;50030.00;50030.00;40024.00;2;600360
60003760;10000002;82441;0;0;2025-07-29;1;2658000.00;2658000.00;2658000.00;1;2658000
60003760;10000002;82441;1;0;2025-07-29;21;1001000.00;1000000.00;913130.43;5;21002000
60003760;10000002;82442;0;0;2025-07-29;1;2996000.00;2996000.00;2996000.00;1;2996000
60003760;10000002;82442;1;0;2025-07-29;13;315200.00;100000.00;244446.67;3;3666700
60003760;10000002;82444;0;0;2025-07-29;1;500000.00;500000.00;500000.00;1;500000
60003760;10000002;82444;1;0;2025-07-29;49;76500.00;51010.00;60673.97;3;3519090
60003760;10000002;82445;1;0;2025-07-29;20;11.00;11.00;8.80;3;220
60003760;10000002;82446;0;0;2025-07-29;1;2690000.00;2690000.00;2690000.00;1;2690000
60003760;10000002;82446;1;0;2025-07-29;10;600200.00;600200.00;353058.82;2;6002000
60003760;10000002;82447;1;0;2025-07-29;4;224800.00;224800.00;224800.00;1;899200
60003760;10000002;82448;0;0;2025-07-29;2;799900.00;799900.00;533266.67;2;1599800
60003760;10000002;82450;0;0;2025-07-29;1;2177000.00;2177000.00;2177000.00;1;2177000
60003760;10000002;82450;1;0;2025-07-29;6;76500.00;76500.00;57375.00;2;459000
60003760;10000002;82451;1;0;2025-07-29;17;500100.00;500000.00;354187.50;3;8500500
60003760;10000002;82452;0;0;2025-07-29;1;5895000.00;5895000.00;5895000.00;1;5895000
60003760;10000002;82453;1;0;2025-07-29;2;3099000.00;3099000.00;3099000.00;1;6198000
60003760;10000002;82454;0;0;2025-07-29;1;12970000.00;12970000.00;12970000.00;1;12970000
60003760;10000002;82454;1;0;2025-07-29;6;3000000.00;3000000.00;2571428.57;3;18000000
60003760;10000002;82455;1;0;2025-07-29;2;5000000.00;5000000.00;5000000.00;1;10000000
60003760;10000002;82456;1;0;2025-07-29;17;1000000.00;1000000.00;772727.27;3;17000000
60003760;10000002;82457;0;0;2025-07-29;1;929800.00;929800.00;929800.00;1;929800
60003760;10000002;82457;1;0;2025-07-29;16;402300.00;402300.00;378635.29;7;6436800
60003760;10000002;82458;1;0;2025-07-29;21;1001000.00;1000000.00;875041.67;8;21001000
60003760;10000002;82459;1;0;2025-07-29;11;3347000.00;3346000.00;3067500.00;3;36810000
60003760;10000002;82460;1;0;2025-07-29;5;7914000.00;5911000.00;3506444.44;2;31558000
60003760;10000002;82461;0;0;2025-07-29;1;1970000.00;1970000.00;1970000.00;1;1970000
60003760;10000002;82461;1;0;2025-07-29;36;25150.00;25150.00;23826.32;5;905400
60003760;10000002;82462;0;0;2025-07-29;1;2000000.00;2000000.00;2000000.00;1;2000000
60003760;10000002;82462;1;0;2025-07-29;9;1205000.00;354600.00;382840.00;2;5742600
60003760;10000002;82463;1;0;2025-07-29;8;200000.00;200000.00;160000.00;2;1600000
60003760;10000002;82464;1;0;2025-07-29;26;42010.00;42010.00;35234.19;4;1092260
60003760;10000002;82465;0;0;2025-07-29;1;500000.00;500000.00;500000.00;1;500000
60003760;10000002;82467;1;0;2025-07-29;12;40030.00;40030.00;28256.47;3;480360
60003760;10000002;82468;0;0;2025-07-29;1;3995000.00;3995000.00;3995000.00;1;3995000
60003760;10000002;82468;1;0;2025-07-29;21;0.01;0.01;0.00;3;0
60003760;10000002;82469;0;0;2025-07-29;1;4971000.00;4971000.00;4971000.00;1;4971000
60003760;10000002;82469;1;0;2025-07-29;9;2000000.00;2000000.00;1636363.64;2;18000000
60003760;10000002;82470;1;0;2025-07-29;10;100000.00;100000.00;100000.00;1;1000000
60003760;10000002;82471;0;0;2025-07-29;1;1477000.00;1477000.00;1477000.00;1;1477000
60003760;10000002;82471;1;0;2025-07-29;5;2120.00;2120.00;1325.00;3;10600
60003760;10000002;82472;0;0;2025-07-29;1;29900000.00;29900000.00;29900000.00;1;29900000
60003760;10000002;82472;1;0;2025-07-29;4;13160000.00;13150000.00;8770000.00;2;52620000
60003760;10000002;82473;0;0;2025-07-29;1;7827000.00;7827000.00;7827000.00;1;7827000
60003760;10000002;82474;1;0;2025-07-29;17;600000.00;600000.00;425000.00;4;10200000
60003760;10000002;82475;1;0;2025-07-29;5;500100.00;500100.00;357214.29;2;2500500
60003760;10000002;82476;1;0;2025-07-29;2;2322000.00;2322000.00;2322000.00;1;4644000
60003760;10000002;82477;0;0;2025-07-29;2;2849000.00;2399000.00;1749333.33;2;5248000
60003760;10000002;82479;0;0;2025-07-29;1;8996000.00;8996000.00;8996000.00;1;8996000
60003760;10000002;82479;1;0;2025-07-29;2;4332000.00;4332000.00;4332000.00;1;8664000
60003760;10000002;82480;0;0;2025-07-29;2;4959000.00;4958000.00;3305666.67;2;9917000
60003760;10000002;82480;1;0;2025-07-29;2;15360.00;15360.00;15360.00;1;30720
60003760;10000002;82481;1;0;2025-07-29;1;1253000.00;1253000.00;1253000.00;1;1253000
60003760;10000002;82482;1;0;2025-07-29;6;6094000.00;6094000.00;3324000.00;2;36564000
60003760;10000002;82484;0;0;2025-07-29;1;7993000.00;7993000.00;7993000.00;1;7993000
60003760;10000002;82484;1;0;2025-07-29;21;221900.00;221900.00;137055.88;3;4659900
60003760;10000002;82485;1;0;2025-07-29;3;100000.00;100000.00;100000.00;1;300000
60003760;10000002;82486;1;0;2025-07-29;11;85150.00;85140.00;72044.62;4;936580
60003760;10000002;82487;1;0;2025-07-29;23;551100.00;551100.00;452689.29;5;12675300
60003760;10000002;82488;0;0;2025-07-29;1;12310000.00;12310000.00;12310000.00;1;12310000
60003760;10000002;82488;1;0;2025-07-29;3;4112000.00;4112000.00;4112000.00;1;12336000
60003760;10000002;82489;1;0;2025-07-29;5;25280.00;25280.00;18057.14;2;126400
60003760;10000002;82490;1;0;2025-07-29;20;3000000.00;3000000.00;2727272.73;5;60000000
60003760;10000002;82491;0;0;2025-07-29;1;1748000.00;1748000.00;1748000.00;1;1748000
60003760;10000002;82491;1;0;2025-07-29;21;72000.00;0.01;62181.82;5;1368000
60003760;10000002;82590;0;0;2025-07-29;1;340300000.00;340300000.00;340300000.00;1;340300000
60003760;10000002;82957;1;0;2025-07-29;14;4002.00;4002.00;3735.20;3;56028
60003760;10000002;82958;1;0;2025-07-29;14;3000.00;3000.00;2800.00;3;42000
60003760;10000002;82959;1;0;2025-07-29;14;2010.00;2010.00;1481.05;3;28140
60003760;10000002;82960;0;0;2025-07-29;1;1746000.00;1746000.00;1746000.00;1;1746000
60003760;10000002;82960;1;0;2025-07-29;7;12310.00;12310.00;6628.46;2;86170
60003760;10000002;82961;1;0;2025-07-29;19;36000.00;36000.00;28500.00;5;684000
60003760;10000002;82962;0;0;2025-07-29;1;1849000.00;1849000.00;1849000.00;1;1849000
60003760;10000002;82962;1;0;2025-07-29;11;101000.00;101000.00;92583.33;3;1111000
60003760;10000002;82963;1;0;2025-07-29;28;68380.00;68380.00;61762.58;7;1914640
60003760;10000002;82964;1;0;2025-07-29;4;52000.00;52000.00;41600.00;3;208000
60003760;10000002;82965;1;0;2025-07-29;63;2605.00;2605.00;2486.59;11;164115
60003760;10000002;82966;1;0;2025-07-29;7;28500.00;28500.00;28500.00;1;199500
60003760;10000002;83060;1;0;2025-07-29;19;200000.00;200000.00;146153.85;3;3800000
60003760;10000002;83061;0;0;2025-07-29;1;699900.00;699900.00;699900.00;1;699900
60003760;10000002;83061;1;0;2025-07-29;33;78010.00;77080.00;49165.96;5;2556630
60003760;10000002;83062;1;0;2025-07-29;104;1017.00;1017.00;970.35;10;105768
60003760;10000002;83063;0;0;2025-07-29;2;1745000.00;1742000.00;1162333.33;2;3487000
60003760;10000002;83063;1;0;2025-07-29;27;300000.00;258100.00;262020.69;5;7598600
60003760;10000002;83064;1;0;2025-07-29;60;200000.00;98000.00;89428.57;8;7512000
60003760;10000002;83065;0;0;2025-07-29;4;900000.00;900000.00;900000.00;1;3600000
60003760;10000002;83065;1;0;2025-07-29;17;289800.00;289800.00;189484.62;2;4926600
60003760;10000002;83066;1;0;2025-07-29;17;200000.00;122600.00;132988.89;4;2393800
60003760;10000002;83067;0;0;2025-07-29;1;999900.00;999900.00;999900.00;1;999900
60003760;10000002;83067;1;0;2025-07-29;48;202400.00;200000.00;165724.14;5;9612000
60003760;10000002;83068;0;0;2025-07-29;1;100000.00;100000.00;100000.00;1;100000
60003760;10000002;83068;1;0;2025-07-29;82;1451.00;1450.00;1432.55;11;118902
60003760;10000002;83069;1;0;2025-07-29;15;300000.00;297000.00;249500.00;5;4491000
60003760;10000002;83094;0;0;2025-07-29;1;261600000.00;261600000.00;261600000.00;1;261600000
60003760;10000002;83201;1;0;2025-07-29;9;3132.00;3132.00;2562.55;4;28188
60003760;10000002;83202;1;0;2025-07-29;34;102200.00;102100.00;93845.95;11;3472300
60003760;10000002;83203;1;0;2025-07-29;17;25810.00;25810.00;24376.11;3;438770
60003760;10000002;83204;1;0;2025-07-29;11;2240.00;2240.00;2053.33;5;24640
60003760;10000002;83205;1;0;2025-07-29;5;3061.00;3061.00;2186.43;3;15305
60003760;10000002;83206;1;0;2025-07-29;16;41220.00;41220.00;34711.58;5;659520
60003760;10000002;83207;0;0;2025-07-29;1;750000.00;750000.00;750000.00;1;750000
60003760;10000002;83207;1;0;2025-07-29;15;659500.00;659300.00;618143.75;7;9890300
60003760;10000002;83208;1;0;2025-07-29;4;1000.00;1000.00;800.00;3;4000
60003760;10000002;83209;1;0;2025-07-29;16;2001.00;2001.00;1778.67;4;32016
60003760;10000002;83211;1;0;2025-07-29;4;18000.00;18000.00;14400.00;3;72000
60003760;10000002;83212;1;0;2025-07-29;23;2103.00;2103.00;1934.76;7;48369
60003760;10000002;83217;1;0;2025-07-29;31;1803.00;1803.00;1643.91;10;55893
60003760;10000002;83218;1;0;2025-07-29;13;1700.00;1700.00;1578.57;5;22100
60003760;10000002;83219;1;0;2025-07-29;10;1004.00;1004.00;912.73;8;10040
60003760;10000002;83220;1;0;2025-07-29;12;23120.00;23110.00;18492.00;4;277380
60003760;10000002;83221;1;0;2025-07-29;49;4353.00;4353.00;4265.94;22;213297
60003760;10000002;83222;1;0;2025-07-29;3;1018.00;1018.00;763.50;2;3054
60003760;10000002;83225;1;0;2025-07-29;2;250000.00;250000.00;250000.00;1;500000
60003760;10000002;83227;1;0;2025-07-29;36;1012.00;1012.00;867.43;10;36432
60003760;10000002;83228;1;0;2025-07-29;12;1011.00;1011.00;713.65;4;12132
60003760;10000002;83230;0;0;2025-07-29;43;59480.00;59480.00;59480.00;1;2557640
60003760;10000002;83230;1;0;2025-07-29;4;17160.00;17160.00;9805.71;2;68640
60003760;10000002;83232;1;0;2025-07-29;35;2613.00;2613.00;2406.71;8;91455
60003760;10000002;83233;1;0;2025-07-29;29;1016.00;1016.00;841.83;8;29464
60003760;10000002;83234;1;0;2025-07-29;8;6900.00;6900.00;5018.18;3;55200
60003760;10000002;83235;1;0;2025-07-29;10;1008.00;1008.00;672.00;3;10080
60003760;10000002;83236;1;0;2025-07-29;7;1021.00;1021.00;714.70;4;7147
60003760;10000002;83237;1;0;2025-07-29;28;67630.00;67630.00;61085.16;8;1893640
60003760;10000002;83238;1;0;2025-07-29;9;5044.00;5044.00;5044.00;1;45396
60003760;10000002;83239;1;0;2025-07-29;7;19910.00;19910.00;17421.25;3;139370
60003760;10000002;83240;0;0;2025-07-29;1;570000.00;570000.00;570000.00;1;570000
60003760;10000002;83240;1;0;2025-07-29;14;3007.00;3007.00;2806.53;6;42098
60003760;10000002;83241;1;0;2025-07-29;4;1230.00;1230.00;984.00;3;4920
60003760;10000002;83242;1;0;2025-07-29;12;3020.00;3020.00;1907.37;3;36240
60003760;10000002;83243;1;0;2025-07-29;49;11660.00;11660.00;10987.31;13;571340
60003760;10000002;83244;1;0;2025-07-29;9;1118.00;1118.00;670.80;3;10062
60003760;10000002;83245;1;0;2025-07-29;12;2085.00;2085.00;1787.14;5;25020
60003760;10000002;83246;1;0;2025-07-29;82;1002.00;1002.00;912.93;4;82164
60003760;10000002;83247;1;0;2025-07-29;25;1117.00;1117.00;962.93;4;27925
60003760;10000002;83248;1;0;2025-07-29;35;5500.00;5001.00;4842.55;7;184017
60003760;10000002;83249;1;0;2025-07-29;126;1200.00;1200.00;1050.00;8;151200
60003760;10000002;83250;1;0;2025-07-29;76;1006.00;1006.00;728.15;3;76456
60003760;10000002;83251;1;0;2025-07-29;77;1250.00;1114.00;1061.64;7;89178
60003760;10000002;83252;1;0;2025-07-29;103;1109.00;1109.00;1010.86;6;114227
60003760;10000002;83253;1;0;2025-07-29;25;1000.00;1000.00;609.76;3;25000
60003760;10000002;83254;1;0;2025-07-29;41;1008.00;1008.00;712.55;3;41328
60003760;10000002;83255;1;0;2025-07-29;38;2000.00;2000.00;1853.66;5;76000
60003760;10000002;83256;0;0;2025-07-29;1;499900.00;499900.00;499900.00;1;499900
60003760;10000002;83256;1;0;2025-07-29;6;55870.00;55870.00;37246.67;2;335220
60003760;10000002;83257;1;0;2025-07-29;31;1142.00;1142.00;1106.31;5;35402
60003760;10000002;83258;1;0;2025-07-29;140;1007.00;1007.00;985.87;13;140980
60003760;10000002;83259;1;0;2025-07-29;157;2527.00;2527.00;2280.11;20;396739
60003760;10000002;83260;1;0;2025-07-29;31;1118.00;1118.00;1083.06;5;34658
60003760;10000002;83261;1;0;2025-07-29;35;1002.00;1002.00;855.37;3;35070
60003760;10000002;83262;1;0;2025-07-29;31;11010.00;11010.00;7110.62;4;341310
60003760;10000002;83263;1;0;2025-07-29;27;1226.00;1226.00;1103.40;6;33102
60003760;10000002;83264;1;0;2025-07-29;49;7201.00;6106.00;5559.35;7;305764
60003760;10000002;83265;1;0;2025-07-29;53;3412.00;3412.00;3117.86;4;180836
60003760;10000002;83266;1;0;2025-07-29;20;70000.00;70000.00;48275.86;4;1400000
60003760;10000002;83267;1;0;2025-07-29;32;2002.00;2002.00;1731.46;6;64064
60003760;10000002;83268;1;0;2025-07-29;55;70000.00;70000.00;66379.31;11;3850000
60003760;10000002;83269;1;0;2025-07-29;28;60000.00;10600.00;52706.67;3;1581200
60003760;10000002;83270;1;0;2025-07-29;75;26070.00;26070.00;25067.31;4;1955250
60003760;10000002;83271;1;0;2025-07-29;102;3003.00;3000.00;2662.49;13;306186
60003760;10000002;83272;1;0;2025-07-29;14;9000.00;9000.00;5040.00;2;126000
60003760;10000002;83273;1;0;2025-07-29;32;4055.00;4055.00;3932.12;4;129760
60003760;10000002;83274;1;0;2025-07-29;138;20490.00;20420.00;20340.07;24;2827270
60003760;10000002;83275;1;0;2025-07-29;48;13500.00;13500.00;13224.49;6;648000
60003760;10000002;83276;1;0;2025-07-29;83;1007.00;1007.00;811.47;9;83581
60003760;10000002;83277;1;0;2025-07-29;89;1.05;1.05;0.97;5;93
60003760;10000002;83278;1;0;2025-07-29;43;2337.00;2337.00;1827.11;4;100491
60003760;10000002;83279;1;0;2025-07-29;29;53030.00;53030.00;48058.44;7;1537870
60003760;10000002;83280;1;0;2025-07-29;87;3558.00;3558.00;3401.60;5;309546
60003760;10000002;83281;1;0;2025-07-29;86;1004.00;1004.00;948.84;6;86344
60003760;10000002;83282;1;0;2025-07-29;38;7015.00;7012.00;6345.00;6;266490
60003760;10000002;83283;1;0;2025-07-29;127;5023.00;5023.00;4983.76;18;637921
60003760;10000002;83284;1;0;2025-07-29;77;2408.00;2408.00;2347.04;8;185416
60003760;10000002;83286;1;0;2025-07-29;57;1001.00;1001.00;839.07;5;57057
60003760;10000002;83287;1;0;2025-07-29;40;3000.00;3000.00;2181.82;4;120000
60003760;10000002;83288;0;0;2025-07-29;1;68900.00;68900.00;68900.00;1;68900
60003760;10000002;83288;1;0;2025-07-29;8;3005.00;3005.00;1849.23;2;24040
60003760;10000002;83289;1;0;2025-07-29;30;4449.00;4449.00;3813.43;4;133470
60003760;10000002;83290;1;0;2025-07-29;96;1007.00;1007.00;976.48;10;96672
60003760;10000002;83292;1;0;2025-07-29;26;33030.00;33030.00;26023.64;4;858780
60003760;10000002;83293;1;0;2025-07-29;51;1117.00;1117.00;1017.27;5;56967
60003760;10000002;83294;1;0;2025-07-29;39;21000.00;21000.00;18200.00;4;819000
60003760;10000002;83297;1;0;2025-07-29;101;200300.00;200300.00;168585.83;10;20230300
60003760;10000002;83298;0;0;2025-07-29;1;499700.00;499700.00;499700.00;1;499700
60003760;10000002;83298;1;0;2025-07-29;34;114200.00;1000.00;18768.42;6;713200
60003760;10000002;83299;1;0;2025-07-29;30;10100.00;10100.00;7575.00;5;303000
60003760;10000002;83300;0;0;2025-07-29;1;1097000.00;1097000.00;1097000.00;1;1097000
60003760;10000002;83300;1;0;2025-07-29;6;121000.00;121000.00;66000.00;2;726000
60003760;10000002;83301;1;0;2025-07-29;35;200000.00;200000.00;118644.07;6;7000000
60003760;10000002;83302;1;0;2025-07-29;22;403900.00;403900.00;355432.00;4;8885800
60003760;10000002;83304;0;0;2025-07-29;1;148000.00;148000.00;148000.00;1;148000
60003760;10000002;83304;1;0;2025-07-29;2;3044.00;3044.00;3044.00;1;6088
60003760;10000002;83305;0;0;2025-07-29;1;699500.00;699500.00;699500.00;1;699500
60003760;10000002;83306;0;0;2025-07-29;1;259700.00;259700.00;259700.00;1;259700
60003760;10000002;83306;1;0;2025-07-29;7;200000.00;200000.00;127272.73;2;1400000
60003760;10000002;83307;0;0;2025-07-29;1;97940.00;97940.00;97940.00;1;97940
60003760;10000002;83307;1;0;2025-07-29;38;2250.00;2250.00;2250.00;1;85500
60003760;10000002;83308;1;0;2025-07-29;23;200000.00;130000.00;121800.00;5;3410400
60003760;10000002;83309;1;0;2025-07-29;82;0.02;0.02;0.01;7;1
60003760;10000002;83311;1;0;2025-07-29;2;100000.00;100000.00;100000.00;1;200000
60003760;10000002;83312;1;0;2025-07-29;9;206100.00;205900.00;185340.00;5;1853400
60003760;10000002;83313;0;0;2025-07-29;1;80000.00;80000.00;80000.00;1;80000
60003760;10000002;83313;1;0;2025-07-29;68;0.04;0.04;0.03;8;2
60003760;10000002;83314;0;0;2025-07-29;1;596600.00;596600.00;596600.00;1;596600
60003760;10000002;83314;1;0;2025-07-29;4;1013.00;1013.00;1013.00;1;4052
60003760;10000002;83315;0;0;2025-07-29;3;400000.00;400000.00;300000.00;3;1200000
60003760;10000002;83315;1;0;2025-07-29;40;200100.00;200000.00;195197.56;6;8003100
60003760;10000002;83316;1;0;2025-07-29;75;0.08;0.08;0.07;7;5
60003760;10000002;83317;1;0;2025-07-29;35;200000.00;200000.00;184210.53;6;7000000
60003760;10000002;83318;1;0;2025-07-29;45;0.01;0.01;0.00;6;0
60003760;10000002;83319;0;0;2025-07-29;1;992800.00;992800.00;992800.00;1;992800
60003760;10000002;83320;0;0;2025-07-29;1;2698000.00;2698000.00;2698000.00;1;2698000
60003760;10000002;83320;1;0;2025-07-29;11;600000.00;600000.00;440000.00;3;6600000
60003760;10000002;83321;0;0;2025-07-29;1;1140000.00;1140000.00;1140000.00;1;1140000
60003760;10000002;83321;1;0;2025-07-29;27;200000.00;200000.00;192857.14;6;5400000
60003760;10000002;83322;1;0;2025-07-29;77;1002.00;1000.00;940.01;6;77081
60003760;10000002;83323;1;0;2025-07-29;106;0.02;0.02;0.01;8;1
60003760;10000002;83324;1;0;2025-07-29;3;360900.00;360900.00;216540.00;2;1082700
60003760;10000002;83325;0;0;2025-07-29;1;720000.00;720000.00;720000.00;1;720000
60003760;10000002;83325;1;0;2025-07-29;27;120100.00;120000.00;104590.32;3;3242300
60003760;10000002;83326;1;0;2025-07-29;23;200000.00;200000.00;124324.32;3;4600000
60003760;10000002;83327;1;0;2025-07-29;62;215500.00;215200.00;211795.24;8;13343100
60003760;10000002;83328;1;0;2025-07-29;28;400100.00;400100.00;350087.50;7;11202800
60003760;10000002;83329;1;0;2025-07-29;15;113400.00;59000.00;35492.86;2;993800
60003760;10000002;83331;1;0;2025-07-29;25;5015.00;5015.00;4822.12;5;125375
60003760;10000002;83332;1;0;2025-07-29;33;204900.00;204900.00;153675.00;2;6761700
